date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,roc,sma,ema,rsi,obv,MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,adx,cci,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,ad,shifted_ROC_BOOL
2007-01-25,16.25,16.41,16.0,16.05,16.05,30902100.0,0.0,1.0,0.1248,16.97,16.8345,6.8175,356649300.0,-0.2806,-1.1438,-0.8633,11.6026,16.3754,68.756,-82.5366,80.0,0.0,15.4435,16.97,18.4965,-327548763.8286,1
2007-01-26,16.15,16.27,16.01,16.22,16.22,28649600.0,0.0,1.0,1.0592,16.668,16.6297,15.6217,385298900.0,-0.2594,-1.1875,-0.9281,8.8941,12.8017,71.8319,-54.0689,60.0,0.0,15.2704,16.668,18.0656,-309918240.7516,0
2007-01-29,16.15,16.23,15.85,15.95,15.95,30040100.0,0.0,1.0,-1.6646,16.352,16.4031,13.1543,355258800.0,-0.2413,-1.2298,-0.9884,9.2144,9.9037,74.6354,-57.4271,100.0,20.0,15.1807,16.352,17.5233,-324147761.8043,0
2007-01-30,16.0,16.0,15.65,15.79,15.79,20399500.0,0.0,1.0,-1.0031,16.008,16.1987,11.7764,334859300.0,-0.2185,-1.2616,-1.0431,13.0965,10.4017,77.2869,-140.1078,100.0,0.0,15.7279,16.008,16.2881,-328227661.8043,0
2007-01-31,15.8,15.89,15.52,15.55,15.55,30280100.0,0.0,1.0,-1.5199,15.912,15.9825,9.8433,304579200.0,-0.1986,-1.2913,-1.0927,8.7587,10.3566,79.6624,-112.8319,100.0,0.0,15.4548,15.912,16.3692,-353597475.3178,1
2007-02-01,15.62,15.85,15.57,15.77,15.77,23450600.0,0.0,1.0,1.4148,15.856,15.9117,24.1166,328029800.0,-0.1517,-1.2823,-1.1306,18.068,13.3078,81.5628,-56.4223,80.0,0.0,15.4117,15.856,16.3003,-343547218.1749,0
2007-02-02,15.9,15.91,15.66,15.69,15.69,20216200.0,0.0,1.0,-0.5073,15.75,15.8378,22.4976,307813600.0,-0.1091,-1.2671,-1.1579,20.2159,15.6809,80.4197,-26.9266,60.0,0.0,15.4883,15.75,16.0117,-358911530.1749,0
2007-02-05,15.74,15.8,15.52,15.6,15.6,18451700.0,0.0,1.0,-0.5736,15.68,15.7585,20.557,289361900.0,-0.0719,-1.2479,-1.1759,24.6479,20.9773,80.3281,-91.1215,100.0,0.0,15.4932,15.68,15.8668,-366819401.6035,0
2007-02-06,15.62,15.67,15.13,15.32,15.32,31872900.0,0.0,1.0,-1.7949,15.586,15.6123,15.3932,257489000.0,-0.052,-1.2409,-1.1889,21.6564,22.1734,81.747,-166.6667,100.0,0.0,15.2802,15.586,15.8918,-376263223.8257,1
2007-02-07,15.39,15.55,15.36,15.5,15.5,17258300.0,0.0,1.0,1.1749,15.576,15.5749,29.6029,274747300.0,-0.0144,-1.207,-1.1925,29.4872,25.2638,82.8821,-59.8706,80.0,40.0,15.2629,15.576,15.8891,-368088239.6152,0
2007-02-08,15.4,15.46,15.11,15.13,15.13,24673000.0,0.0,1.0,-2.3871,15.448,15.4266,20.6791,250074300.0,-0.0029,-1.1961,-1.1933,24.765,25.3029,84.4735,-107.182,100.0,20.0,15.0461,15.448,15.8499,-389941468.1866,0
2007-02-09,15.06,15.26,14.8,14.9,14.9,30651800.0,0.0,1.0,-1.5202,15.29,15.2511,16.7546,219422500.0,0.0007,-1.1924,-1.1931,19.9786,24.7436,86.2894,-127.8902,100.0,0.0,14.785,15.29,15.795,-407266398.6214,0
2007-02-12,14.96,15.01,14.66,14.69,14.69,20472600.0,0.0,1.0,-1.4094,15.108,15.064,13.7717,198949900.0,0.0004,-1.1926,-1.193,5.1568,16.6335,87.927,-112.7451,100.0,0.0,14.5304,15.108,15.6856,-424229410.05,0
2007-02-13,14.75,14.86,14.47,14.6,14.6,17824500.0,0.0,1.0,-0.6127,14.964,14.9094,12.5725,181125400.0,0.0053,-1.1863,-1.1916,8.3358,11.1571,89.453,-96.8125,100.0,0.0,14.315,14.964,15.613,-430170910.05,1
2007-02-14,14.65,15.13,14.61,14.95,14.95,31912700.0,0.0,1.0,2.3973,14.854,14.9229,38.5727,213038100.0,0.0413,-1.14,-1.1813,21.1641,11.5522,80.5907,-5.2602,80.0,0.0,14.4757,14.854,15.2323,-420351617.7423,0
2007-02-15,15.01,15.02,14.75,14.83,14.83,15886100.0,0.0,1.0,-0.8027,14.794,14.8919,34.2122,197152000.0,0.0648,-1.1003,-1.1651,35.3638,21.6212,73.5008,21.1203,60.0,0.0,14.5327,14.794,15.0553,-426823732.5571,1
2007-02-16,14.8,15.0,14.7,14.94,14.94,15951200.0,0.0,1.0,0.7417,14.802,14.908,41.7565,213103200.0,0.0938,-1.0478,-1.1417,55.0889,37.2056,68.5906,54.6265,40.0,0.0,14.5262,14.802,15.0778,-417253012.5571,0
2007-02-20,14.93,15.01,14.7,14.92,14.92,21961300.0,0.0,1.0,-0.1339,14.848,14.912,40.6959,191141900.0,0.1162,-0.9964,-1.1126,61.6545,50.7024,64.1542,38.7324,20.0,40.0,14.5859,14.848,15.1101,-408043435.1378,0
2007-02-21,14.76,14.85,14.52,14.56,14.56,23986900.0,0.0,1.0,-2.4129,14.84,14.7946,25.8959,167155000.0,0.1113,-0.9735,-1.0848,48.6504,55.1313,63.5779,-166.6667,0.0,20.0,14.5474,14.84,15.1326,-426215329.0771,0
2007-02-22,14.48,14.7,14.43,14.55,14.55,26771700.0,0.0,1.0,-0.0687,14.76,14.7131,25.573,140383300.0,0.1116,-0.9452,-1.0569,31.6927,47.3326,64.2612,-104.5485,100.0,0.0,14.4171,14.76,15.1029,-429189962.4105,1
2007-02-23,14.59,14.76,14.59,14.69,14.69,22884800.0,0.0,1.0,0.9622,14.732,14.7054,38.9054,163268100.0,0.1246,-0.9012,-1.0257,23.908,34.7504,61.1467,-26.6075,80.0,0.0,14.3937,14.732,15.0703,-425151468.2928,1
2007-02-26,14.83,15.73,14.8,15.68,15.68,65831500.0,0.0,1.0,6.7393,14.88,15.0303,76.3513,229099600.0,0.1987,-0.7774,-0.9761,53.7735,36.4581,59.6684,154.7361,60.0,100.0,14.0367,14.88,15.7233,-366398624.2068,0
2007-02-27,15.36,15.44,14.86,15.08,15.08,43273800.0,0.0,1.0,-3.8265,14.912,15.0468,52.1407,185825800.0,0.2053,-0.7194,-0.9247,63.6605,47.114,58.4857,53.1822,40.0,80.0,14.053,14.912,15.771,-376844024.2068,0
2007-02-28,15.3,15.3,14.96,15.07,15.07,32605500.0,0.0,1.0,-0.0663,15.014,15.0546,51.7986,153220300.0,0.2065,-0.6666,-0.8731,65.1282,60.8541,57.5396,31.367,20.0,60.0,14.2285,15.014,15.7995,-388351847.7362,0
2007-03-01,14.9,14.98,14.76,14.79,14.79,25736300.0,0.0,1.0,-1.858,15.062,14.9664,42.123,127484000.0,0.1865,-0.6399,-0.8265,38.9249,55.9045,50.1037,-58.2206,0.0,40.0,14.3723,15.062,15.7517,-407069156.8271,0
2007-03-02,14.66,14.74,14.13,14.18,14.18,49779200.0,0.0,1.0,-4.1244,14.96,14.7043,27.9206,77704800.0,0.1328,-0.6604,-0.7933,23.2999,42.451,47.1076,-138.8889,100.0,20.0,13.9875,14.96,15.9325,-448687832.237,0
2007-03-05,13.74,14.0,13.53,13.95,13.95,32175300.0,0.0,1.0,-1.622,14.614,14.4528,24.0921,45529500.0,0.0848,-0.6873,-0.7721,14.2195,25.4814,49.3082,-122.0643,100.0,0.0,13.6822,14.614,15.5458,-423358340.7476,1
2007-03-06,14.18,14.35,14.02,14.09,14.09,17971300.0,0.0,1.0,1.0036,14.416,14.3319,31.2634,63500800.0,0.0662,-0.6894,-0.7555,18.9176,18.8123,44.5761,-48.6111,80.0,0.0,13.5457,14.416,15.2863,-433705452.8688,1
2007-03-07,14.02,14.22,13.9,14.1,14.1,21556900.0,0.0,1.0,0.071,14.222,14.2546,31.8384,85057700.0,0.0586,-0.6823,-0.7409,30.9794,21.3722,41.9931,-42.2265,60.0,0.0,13.635,14.222,14.809,-428316227.8688,1
2007-03-08,14.24,14.27,13.96,14.19,14.19,21157000.0,0.0,1.0,0.6383,14.102,14.2331,37.7009,106214700.0,0.0632,-0.6618,-0.7251,41.8314,30.5762,38.8624,16.4566,40.0,0.0,13.9298,14.102,14.2742,-418078969.8043,1
2007-03-09,14.25,14.33,14.13,14.2,14.2,19111200.0,0.0,1.0,0.0705,14.106,14.222,38.4363,125325900.0,0.0701,-0.6375,-0.7076,58.521,43.7773,34.9133,86.2647,20.0,0.0,13.926,14.106,14.286,-423812329.8043,0
2007-03-12,14.09,14.27,14.04,14.17,14.17,14612100.0,0.0,1.0,-0.2113,14.15,14.2047,36.8069,110713800.0,0.0752,-0.6135,-0.6887,65.4176,55.2567,33.3201,20.8333,0.0,20.0,14.0579,14.15,14.2421,-421906403.7173,0
2007-03-13,14.09,14.12,13.76,13.94,13.94,23148300.0,0.0,1.0,-1.6231,14.12,14.1165,26.1739,87565500.0,0.0661,-0.6061,-0.6722,57.7621,60.5669,36.0416,-138.8889,100.0,0.0,13.9269,14.12,14.3131,-421906403.7173,1
2007-03-14,13.82,14.17,13.7,14.13,14.13,25332800.0,0.0,1.0,1.363,14.126,14.121,43.1366,112898300.0,0.0752,-0.5782,-0.6534,53.2776,58.8191,38.9434,-62.8415,100.0,40.0,13.9339,14.126,14.3181,-400885569.6748,0
2007-03-15,14.09,14.23,13.92,13.93,13.93,14533000.0,0.0,1.0,-1.4154,14.074,14.0573,33.1228,98365300.0,0.0702,-0.5657,-0.6359,45.447,52.1622,38.8976,-29.4659,80.0,20.0,13.8426,14.074,14.3054,-414480956.7716,1
2007-03-16,14.0,14.16,13.84,14.01,14.01,20088500.0,0.0,1.0,0.5743,14.036,14.0415,40.078,118453800.0,0.0742,-0.5431,-0.6173,53.0493,50.5913,40.281,-28.0528,60.0,0.0,13.8402,14.036,14.2318,-413225425.5216,0
2007-03-19,13.78,14.01,13.66,13.72,13.72,16415900.0,0.0,1.0,-2.07,13.946,13.9344,27.2408,102037900.0,0.06,-0.5423,-0.6023,33.8067,44.101,44.0509,-153.5948,100.0,0.0,13.6787,13.946,14.2133,-424013016.9501,0
2007-03-20,13.7,13.74,13.36,13.41,13.41,25378000.0,0.0,1.0,-2.2595,13.84,13.7596,19.0763,76659900.0,0.0336,-0.5603,-0.5939,23.5531,36.8031,49.8347,-139.9177,100.0,40.0,13.3337,13.84,14.3463,-442712595.8975,1
2007-03-21,13.45,14.05,13.37,13.6,13.6,48964200.0,0.0,1.0,1.4169,13.734,13.7064,34.1881,125624100.0,0.0329,-0.5528,-0.5857,14.6199,23.9933,43.9351,-49.5075,80.0,20.0,13.2979,13.734,14.1701,-458553954.721,0
2007-03-22,13.62,13.76,13.3195,13.35,13.35,28363400.0,0.0,1.0,-1.8382,13.618,13.5876,26.1549,97260700.0,0.0201,-0.5606,-0.5807,12.3207,16.8312,40.145,-85.2306,100.0,0.0,13.1452,13.618,14.0908,-482989619.4202,1
2007-03-23,13.35,13.62,13.35,13.5,13.5,14155900.0,0.0,1.0,1.1236,13.516,13.5584,37.2188,111416600.0,0.0259,-0.5483,-0.5742,18.6414,15.194,37.113,-55.5241,80.0,0.0,13.2511,13.516,13.7809,-481416741.6425,1
2007-03-26,13.55,13.73,13.41,13.55,13.55,14069900.0,0.0,1.0,0.3704,13.482,13.5556,40.9077,125486500.0,0.0366,-0.5285,-0.5651,19.9639,16.9753,30.5459,23.8353,60.0,40.0,13.2998,13.482,13.6642,-483175479.1425,0
2007-03-27,13.54,13.66,13.47,13.5,13.5,13302100.0,0.0,1.0,-0.369,13.5,13.5371,38.1087,112184400.0,0.0433,-0.5109,-0.5542,26.9906,21.8653,25.2921,-7.2026,40.0,20.0,13.3327,13.5,13.6673,-492276915.9846,0
2007-03-28,13.45,13.5,13.38,13.38,13.38,17688300.0,0.0,1.0,-0.8889,13.456,13.4847,31.6184,94496100.0,0.0427,-0.5009,-0.5436,23.3324,23.429,24.4354,-119.7948,20.0,0.0,13.3018,13.456,13.6102,-509965215.9846,0
2007-03-29,13.45,13.46,12.96,13.08,13.08,28354400.0,0.0,1.0,-2.2422,13.402,13.3498,20.6357,66141700.0,0.0258,-0.5113,-0.5371,18.0093,22.7775,31.7257,-156.9767,100.0,0.0,13.0611,13.402,13.7429,-524709503.9846,0
2007-03-30,13.08,13.18,12.97,13.06,13.06,18148200.0,0.0,1.0,-0.1529,13.314,13.2532,20.0552,47993500.0,0.0176,-0.5152,-0.5327,14.1019,18.4812,37.558,-100.5216,80.0,20.0,12.9003,13.314,13.7277,-527302103.9846,0
2007-04-02,13.0,13.09,12.81,12.83,12.83,16599600.0,0.0,1.0,-1.7611,13.17,13.1121,14.2803,31393900.0,0.0016,-0.5307,-0.5323,10.3081,14.1398,44.0314,-100.1284,100.0,0.0,12.6893,13.17,13.6507,-541530332.556,1
2007-04-03,12.86,13.0,12.71,12.9,12.9,18179500.0,0.0,1.0,0.5456,13.05,13.0414,22.7434,49573400.0,0.0009,-0.5312,-0.5321,13.1302,12.5134,50.1299,-87.918,100.0,0.0,12.6697,13.05,13.4303,-535888418.7629,0
2007-04-04,12.77,12.87,12.67,12.71,12.71,15527600.0,0.0,1.0,-1.4729,12.916,12.9309,17.0366,34045800.0,-0.0069,-0.5407,-0.5338,10.489,11.3091,55.3706,-102.6936,100.0,0.0,12.6364,12.916,13.1956,-545204978.7629,1
2007-04-05,12.68,12.87,12.6,12.86,12.86,13956400.0,0.0,1.0,1.1802,12.872,12.9073,33.5028,48002200.0,0.003,-0.5301,-0.5331,24.6472,16.0888,60.1997,-71.7054,100.0,0.0,12.6452,12.872,13.0988,-532282386.1703,1
2007-04-09,13.4,13.61,13.13,13.35,13.35,52559000.0,0.0,1.0,3.8103,12.93,13.0549,63.2701,100561200.0,0.0452,-0.4766,-0.5218,41.3828,25.5063,55.2312,166.6667,80.0,100.0,12.4913,12.93,13.3687,-536662302.837,0
2007-04-10,13.41,13.54,13.2,13.27,13.27,31496400.0,0.0,1.0,-0.5993,13.018,13.1266,57.9738,69064800.0,0.0689,-0.4356,-0.5045,61.8072,42.6124,51.2564,79.9731,60.0,80.0,12.522,13.018,13.514,-555189596.9546,0
2007-04-11,13.26,13.38,13.15,13.19,13.19,26197800.0,0.0,1.0,-0.6029,13.076,13.1477,52.4823,42867000.0,0.0797,-0.405,-0.4846,66.3366,56.5089,46.3634,37.037,40.0,60.0,12.581,13.076,13.571,-572275118.6937,1
2007-04-12,13.25,13.69,13.24,13.66,13.66,30963900.0,0.0,1.0,3.5633,13.266,13.3185,71.9765,73830900.0,0.1166,-0.3388,-0.4555,74.0001,67.3813,47.267,97.0493,20.0,100.0,12.7499,13.266,13.7821,-545439738.6937,0
2007-04-13,13.76,13.79,13.35,13.57,13.57,29108700.0,0.0,1.0,-0.6589,13.408,13.4023,65.5405,44722200.0,0.1321,-0.2903,-0.4224,74.1101,71.4823,49.1406,95.0704,0.0,100.0,13.0506,13.408,13.7654,-545439738.6937,0
2007-04-16,13.6,13.65,13.37,13.52,13.52,22926000.0,0.0,1.0,-0.3685,13.442,13.4415,61.7086,21796200.0,0.1355,-0.253,-0.3886,73.909,74.0064,50.6395,41.9451,0.0,80.0,13.0808,13.442,13.8032,-543802167.2652,0
2007-04-17,13.48,13.62,13.41,13.47,13.47,15411600.0,0.0,1.0,-0.3698,13.482,13.451,57.506,6384600.0,0.1309,-0.2249,-0.3558,58.1597,68.7263,51.8386,21.1946,20.0,60.0,13.1642,13.482,13.7998,-550407138.6937,1
2007-04-18,13.42,14.13,13.41,13.91,13.91,36476900.0,0.0,1.0,3.2665,13.626,13.604,75.7059,42861500.0,0.1525,-0.1652,-0.3177,61.0311,64.3666,57.4683,166.6667,0.0,100.0,13.3155,13.626,13.9365,-536221677.5826,1
2007-04-19,13.94,14.669,13.87,14.28,14.28,56775000.0,0.0,1.0,2.66,13.75,13.8293,83.2477,99636500.0,0.1846,-0.087,-0.2716,65.263,61.4846,63.6358,144.6223,0.0,100.0,13.1367,13.75,14.3633,-534729468.5714,0
2007-04-20,14.6,14.75,13.68,14.16,14.16,51110400.0,0.0,1.0,-0.8403,13.868,13.9396,73.9419,48526100.0,0.1898,-0.0343,-0.2241,67.6784,64.6575,62.7396,74.8496,0.0,100.0,13.213,13.868,14.523,-539983808.7583,0
2007-04-23,14.03,14.23,13.97,14.04,14.04,27913800.0,0.0,1.0,-0.8475,13.972,13.973,64.8766,20612300.0,0.1775,-0.0023,-0.1797,58.2564,63.7326,62.0227,28.2423,0.0,80.0,13.4129,13.972,14.5311,-552867101.066,1
2007-04-24,13.76,14.66,13.6,14.57,14.57,123830100.0,0.0,1.0,3.7749,14.192,14.172,79.054,144442400.0,0.1959,0.0652,-0.1308,63.6095,63.1814,64.339,68.448,20.0,60.0,13.741,14.192,14.643,-450064753.8962,1
2007-04-25,14.6,14.73,14.4,14.65,14.65,38742700.0,0.0,1.0,0.5491,14.34,14.3314,80.5363,183185100.0,0.2035,0.1237,-0.0799,74.9621,65.6094,66.5466,166.6667,0.0,40.0,13.871,14.34,14.809,-430106393.2901,0
2007-04-26,14.7,14.7,14.38,14.5,14.5,25734500.0,0.0,1.0,-1.0239,14.384,14.3876,69.0785,157450600.0,0.1888,0.1561,-0.0327,85.3775,74.6497,67.4912,71.0059,60.0,20.0,13.9046,14.384,14.8634,-436540018.2901,0
2007-04-27,14.43,14.45,14.21,14.32,14.32,23396100.0,0.0,1.0,-1.2414,14.416,14.365,56.9296,134054500.0,0.1584,0.1654,0.0069,77.7607,79.3668,61.4212,-14.214,40.0,0.0,13.9814,14.416,14.8506,-438489693.2901,0
2007-04-30,14.27,14.28,13.81,13.82,13.82,20980200.0,0.0,1.0,-3.4916,14.372,14.1834,35.3454,113074300.0,0.0992,0.1309,0.0317,53.8156,72.3179,51.8438,-138.8052,20.0,40.0,13.7785,14.372,14.9655,-458577118.822,0
2007-05-01,13.86,13.96,13.45,13.54,13.54,27744200.0,0.0,1.0,-2.026,14.166,13.9689,27.9323,85330100.0,0.0386,0.08,0.0414,30.0724,53.8829,49.2598,-116.3912,100.0,20.0,13.3264,14.166,15.0056,-476529248.2338,1
2007-05-02,13.4,13.74,13.35,13.63,13.63,31601900.0,0.0,1.0,0.6647,13.962,13.8559,33.5333,116932000.0,0.004,0.0464,0.0424,15.747,33.2116,48.3228,-87.0607,100.0,0.0,13.1999,13.962,14.7241,-462754061.0543,1
2007-05-03,14.05,14.06,13.65,13.69,13.69,23494500.0,0.0,1.0,0.4402,13.8,13.8006,37.5762,140426500.0,-0.0144,0.0244,0.0388,19.5604,21.7932,39.7626,-18.7573,80.0,0.0,13.2491,13.8,14.3509,-481664268.3714,0
2007-05-04,13.79,13.8,13.48,13.53,13.53,15284100.0,0.0,1.0,-1.1687,13.642,13.7104,31.2418,125142400.0,-0.0358,-0.0059,0.0299,23.6682,19.6585,35.7884,-58.3501,60.0,0.0,13.4283,13.642,13.8557,-492172087.1214,0
2007-05-07,13.56,13.65,13.27,13.28,13.28,20101800.0,0.0,1.0,-1.8477,13.534,13.5669,23.5034,105040600.0,-0.0635,-0.0496,0.014,17.1766,20.1351,35.6561,-142.9898,100.0,0.0,13.2538,13.534,13.8142,-511215897.6477,0
2007-05-08,13.21,13.3,13.0,13.18,13.18,25046900.0,0.0,1.0,-0.753,13.462,13.438,20.9133,79993700.0,-0.0841,-0.0912,-0.0071,12.5339,17.7929,38.5877,-127.3216,100.0,40.0,13.0645,13.462,13.8595,-506206517.6477,1
2007-05-09,13.11,13.59,13.03,13.57,13.57,24983300.0,0.0,1.0,2.959,13.45,13.482,48.5522,104977000.0,-0.0676,-0.0916,-0.024,24.0068,17.9058,33.7437,-27.3343,80.0,20.0,13.0703,13.45,13.8297,-483007739.0763,1
2007-05-10,13.45,14.14,13.42,14.05,14.05,52887800.0,0.0,1.0,3.5372,13.522,13.6713,66.5414,157864800.0,-0.0229,-0.0526,-0.0297,54.2867,30.2758,32.3973,127.6596,60.0,100.0,12.9176,13.522,14.1264,-443341889.0763,1
2007-05-11,14.16,14.69,14.1,14.68,14.68,43421700.0,0.0,1.0,4.484,13.752,14.0075,78.7384,201286500.0,0.0468,0.0288,-0.018,81.7624,53.352,35.8662,133.3333,40.0,100.0,12.6445,13.752,14.8595,-401392111.1102,1
2007-05-14,14.94,15.43,14.84,15.36,15.36,49408800.0,0.0,1.0,4.6322,14.168,14.4584,85.748,250695300.0,0.1316,0.1465,0.0149,96.211,77.42,42.0963,119.7117,20.0,100.0,12.6109,14.168,15.7251,-363707433.1441,1
2007-05-15,15.55,15.75,15.26,15.4,15.4,41447400.0,0.0,1.0,0.2604,14.612,14.7722,86.0853,292142700.0,0.1803,0.2402,0.06,94.5533,90.8422,48.1139,95.8886,0.0,100.0,13.1735,14.612,16.0505,-381470604.5726,1
2007-05-16,15.34,15.63,15.17,15.58,15.58,28041200.0,0.0,1.0,1.1688,15.014,15.0415,87.7202,320183900.0,0.2123,0.3253,0.113,92.3185,94.3609,51.1302,64.8148,0.0,80.0,13.8721,15.014,16.1559,-359525317.6161,0
2007-05-17,15.62,15.95,15.4,15.43,15.43,29236300.0,0.0,1.0,-0.9628,15.29,15.171,78.1551,290947600.0,0.2106,0.3763,0.1657,83.9094,90.2604,54.9295,73.6205,0.0,100.0,14.6621,15.29,15.9179,-385572203.0707,1
2007-05-18,15.54,15.75,15.29,15.59,15.59,26442100.0,0.0,1.0,1.0369,15.472,15.3107,80.928,317389700.0,0.2072,0.4247,0.2175,77.3878,84.5386,55.4216,59.7826,0.0,80.0,15.2821,15.472,15.6619,-377524607.4185,0
2007-05-21,15.63,15.77,15.39,15.43,15.43,24534400.0,0.0,1.0,-1.0263,15.486,15.3504,69.8458,292855300.0,0.182,0.445,0.263,57.5976,72.9649,55.9578,16.3599,0.0,60.0,15.3227,15.486,15.6493,-396893870.5764,0
2007-05-22,15.4,15.6,15.1,15.42,15.42,22971600.0,0.0,1.0,-0.0648,15.49,15.3736,69.1065,269883700.0,0.1537,0.455,0.3014,46.1827,60.3893,49.0292,-126.6667,100.0,40.0,15.3346,15.49,15.6454,-390461822.5764,0
2007-05-23,15.31,15.46,15.16,15.21,15.21,17842600.0,0.0,1.0,-1.3619,15.416,15.3191,54.0799,252041100.0,0.1117,0.441,0.3293,27.9739,43.918,43.4864,-112.4498,80.0,20.0,15.1741,15.416,15.6579,-402356889.243,0
2007-05-24,15.16,15.25,14.81,14.88,14.88,20696900.0,0.0,1.0,-2.1696,15.306,15.1727,37.8945,231344200.0,0.0554,0.3986,0.3432,19.2933,31.1499,37.9256,-141.5489,100.0,0.0,14.8163,15.306,15.7957,-416468411.9703,0
2007-05-25,15.01,15.03,14.59,14.76,14.76,22946000.0,0.0,1.0,-0.8065,15.14,15.0351,33.3567,208398200.0,0.0065,0.3513,0.3448,11.5465,19.6046,36.7368,-108.9181,100.0,20.0,14.5891,15.14,15.6909,-421683411.9703,0
2007-05-29,14.96,15.0,14.41,14.6,14.6,23393400.0,0.0,1.0,-1.084,14.974,14.8901,27.807,185004800.0,-0.0379,0.2975,0.3353,12.5549,14.4649,38.0311,-94.8495,100.0,0.0,14.3746,14.974,15.5734,-430009876.3771,0
2007-05-30,14.36,14.48,14.22,14.37,14.37,19121200.0,0.0,1.0,-1.5753,14.764,14.7167,21.4072,165883600.0,-0.0814,0.2336,0.315,14.1566,12.7527,41.098,-122.1157,100.0,0.0,14.2022,14.764,15.3258,-427068153.3002,0
2007-05-31,14.3,14.43,14.24,14.27,14.27,14011200.0,0.0,1.0,-0.6959,14.576,14.5678,19.0272,151872400.0,-0.1137,0.1728,0.2866,10.9725,12.5614,43.5514,-89.6099,80.0,0.0,14.1174,14.576,15.0346,-436654763.8265,1
2007-06-01,14.27,14.62,14.27,14.31,14.31,17752400.0,0.0,1.0,0.2803,14.462,14.4819,23.2913,169624800.0,-0.128,0.1265,0.2545,9.3541,11.4944,38.815,-39.5062,60.0,0.0,14.0865,14.462,14.8375,-450349472.3979,0
2007-06-04,14.25,14.4,14.11,14.17,14.17,19526200.0,0.0,1.0,-0.9783,14.344,14.3779,18.93,150098600.0,-0.1416,0.0776,0.2192,7.569,9.2985,38.0215,-98.0392,100.0,0.0,14.0568,14.344,14.6312,-461795865.5014,0
2007-06-05,14.09,14.15,13.84,13.98,13.98,25919700.0,0.0,1.0,-1.3409,14.22,14.2453,14.3664,124178900.0,-0.1568,0.0232,0.18,11.9338,9.619,41.0717,-149.5153,100.0,0.0,13.9469,14.22,14.4931,-464304223.5659,0
2007-06-06,13.86,13.86,13.5895,13.63,13.63,25617800.0,0.0,1.0,-2.5036,14.072,14.0402,9.2382,98561100.0,-0.182,-0.0476,0.1345,9.5401,9.681,45.8199,-127.029,100.0,40.0,13.5746,14.072,14.5694,-482250889.3699,1
2007-06-07,13.56,14.02,13.56,13.68,13.68,34513200.0,0.0,1.0,0.3668,13.954,13.9201,14.6769,133074300.0,-0.1864,-0.0985,0.0879,11.0665,10.8468,44.1894,-71.8601,100.0,20.0,13.4217,13.954,14.4863,-498757202.4134,1
2007-06-08,13.8,14.17,13.73,14.07,14.07,42600900.0,0.0,1.0,2.8509,13.906,13.9701,46.1429,175675200.0,-0.1552,-0.1062,0.0491,25.3217,15.3095,38.4305,23.8554,80.0,0.0,13.4777,13.906,14.3343,-475520347.868,0
2007-06-11,14.12,14.25,13.82,13.91,13.91,22635000.0,0.0,1.0,-1.1372,13.854,13.9501,38.8042,153040200.0,-0.1382,-0.1237,0.0145,40.9199,25.7694,31.5765,56.7078,60.0,0.0,13.5121,13.854,14.1959,-488680231.5889,0
2007-06-12,13.91,14.1,13.73,13.8,13.8,25684300.0,0.0,1.0,-0.7908,13.818,13.9,34.1383,127355900.0,-0.1275,-0.1448,-0.0174,48.7405,38.3274,28.4015,9.276,40.0,80.0,13.4997,13.818,14.1363,-504646147.8051,1
2007-06-13,13.86,14.05,13.75,13.96,13.96,20365200.0,0.0,1.0,1.1594,13.884,13.92,45.954,147721100.0,-0.1037,-0.147,-0.0433,47.8261,45.8288,25.8615,12.1212,20.0,60.0,13.6161,13.884,14.1519,-496500067.8051,0
2007-06-14,13.77,14.03,13.71,13.78,13.78,21391800.0,0.0,1.0,-1.2894,13.904,13.8733,36.6961,126329300.0,-0.0944,-0.1613,-0.0669,35.2389,43.9352,25.1306,-103.4483,0.0,40.0,13.6906,13.904,14.1174,-508532955.3051,0
2007-06-15,13.72,13.95,13.53,13.63,13.63,24796900.0,0.0,1.0,-1.0885,13.816,13.7922,30.3311,101532400.0,-0.0926,-0.1827,-0.0901,28.2743,37.1131,29.2554,-143.2749,100.0,20.0,13.5867,13.816,14.0453,-521521807.6861,0
2007-06-18,13.65,13.65,13.5,13.51,13.51,18449200.0,0.0,1.0,-0.8804,13.736,13.6982,25.8477,83083200.0,-0.0935,-0.2069,-0.1134,9.5062,24.3398,33.1988,-124.9076,100.0,0.0,13.4281,13.736,14.0439,-537511114.3527,1
2007-06-19,13.48,13.63,13.28,13.57,13.57,24860900.0,0.0,1.0,0.4441,13.69,13.6554,32.1188,107944100.0,-0.0843,-0.2188,-0.1345,17.7393,18.5066,39.9483,-97.3259,100.0,0.0,13.3658,13.69,14.0142,-521173951.4956,1
2007-06-20,13.52,13.82,13.51,13.64,13.64,31036600.0,0.0,1.0,0.5158,13.626,13.6503,39.5716,138980700.0,-0.0684,-0.22,-0.1516,29.1097,18.785,36.1493,4.8501,80.0,0.0,13.446,13.626,13.806,-526179854.7214,1
